GTDB21188	GCA_001259875	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001292745	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001292785	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001402185	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001402255	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001402265	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001402285	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001402425	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001402745	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001515085	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001515115	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001515165	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001543505	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001597715	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001617665	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001637555	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001661905	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001718095	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001718105	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001729195	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001735565	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001743085	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001857155	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001857455	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001857485	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001857515	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001858585	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001860485	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_001899465	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002097735	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002097755	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002114205	s__Vibrio cholerae	#8bd346
GTDB21188	GCA_002194335	s__Vibrio cholerae	#8bd346
